,Word,Count
1807,caught,11
1808,fortune,11
1809,noel,10
1810,answers,10
1811,skills,10
1812,2m,10
1813,kfc,10
1814,dip,10
1815,oo,10
1816,shoulder,10
1817,missing,10
1818,misaki,10
1819,hits,10
1820,everyone's,10
1821,shion,10
1822,expose,10
1823,illegal,10
1824,typo,10
1825,yuri,10
1826,checked,10
1827,ic,10
1828,me',10
1829,intense,10
1830,bottle,10
1831,keyboard,10
1832,traumatised,10
1833,train,10
1834,cousin,10
1835,process,10
1836,100,10
1837,subway,10
1838,babyboy,10
1839,AAAAAA,10
1840,theyre,10
1841,working,10
1842,"all,",10
1843,knowing,10
1844,romance,10
1845,"kristi,",10
1846,types,10
1847,:(((((,10
1848,sentence,10
1849,learnt,10
1850,risu,10
1851,stfu,10
1852,ffs,10
1853,okaeriii,10
1854,5h,10
1855,superior,10
1856,abertay,10
1857,begin,10
1858,autocorrect,10
1859,invite,10
1860,"then,",10
1861,SHIT,10
1862,'ew,10
1863,exam,10
1864,pareo,10
1865,painful,10
1866,mia,10
1867,1.,10
1868,paying,10
1869,leon?,10
1870,nO,10
1871,teach,10
1872,pic,10
1873,toxic,10
1874,though,10
1875,nevermind,10
1876,physical,10
1877,news,10
1878,health,10
1879,proud,10
1880,mini,10
1881,dancing,10
1882,simping,10
1883,breaking,10
1884,click,10
1885,human,10
1886,RAS,10
1887,avoid,10
1888,app,10
1889,ddd,10
1890,lack,10
1891,should've,10
1892,17,10
1893,🤔🤔🤔🤔,10
1894,saltee,10
1895,schedule,10
1896,vocaloid,10
1897,dms,10
1898,background,10
1899,masking,10
1900,sk,10
1901,fair,10
1902,aunt,10
1903,foot,10
1904,badly,10
1905,private,10
1906,quality,10
1907,filip,10
1908,linked,10
1909,climbing,10
1910,ditch,10
1911,randomly,10
1912,moment,10
1913,secks,10
1914,hitting,10
1915,students,10
1916,wall,10
1917,"to,",10
1918,v,10
1919,ran's,10
1920,dig,10
1921,clue,10
1922,noo,10
1923,me.,10
1924,Korean,10
1925,emotion,10
1926,memory,10
1927,8,10
1928,picked,10
1929,nap,10
1930,impossible,10
1931,😳💦💦,10
1932,tho.,10
1933,horrible,10
1934,1h,10
1935,trash,10
1936,glue,10
1937,2.,10
1938,stories,10
1939,cop,10
1940,himself,10
1941,WiFi,10
1942,BUT,10
1943,openly,10
1944,soft,10
1945,like??,10
1946,agree,10
1947,answered,10
1948,THIS,10
1949,fires,10
1950,lisa,10
1951,key,10
1952,mic,10
1953,ton,10
1954,library,10
1955,Disney,9
1956,ds,9
1957,@,9
1958,block,9
1959,drank,9
1960,building,9
1961,twin,9
1962,somewhat,9
1963,death,9
1964,taken,9
1965,parts,9
1966,secret,9
1967,"nice,",9
1968,"yeah,",9
1969,whos,9
1970,accident,9
1971,worthy,9
1972,:))))),9
1973,Halloween,9
1974,bin,9
1975,push,9
1976,2.0,9
1977,'well,9
1978,What,9
1979,korone:,9
1980,skinny,9
1981,accounts,9
1982,guud,9
1983,language,9
1984,fly,9
1985,conversation,9
1986,tells,9
1987,here's,9
1988,doc,9
1989,insult,9
1990,persona,9
1991,dango,9
1992,lies,9
1993,eaten,9
1994,FUC,9
1995,*that*,9
1996,stage,9
1997,ohh,9
1998,"on,",9
1999,:)))),9
2000,constant,9
2001,:(',9
2002,immediately,9
2003,jumped,9
2004,😂😂😂😂,9
2005,emojis,9
2006,quote,9
2007,evidence,9
2008,cells,9
2009,d,9
2010,kicking,9
2011,teams,9
2012,showers,9
2013,correct,9
2014,noodles,9
2015,falling,9
2016,control,9
2017,💩,9
2018,kirito,9
2019,fish,9
2020,chu²,9
2021,hated,9
2022,ignored,9
2023,session,9
2024,so...,9
2025,"person,",9
2026,ground,9
2027,similar,9
2028,holding,9
2029,cringing,9
2030,shows,9
2031,"really,",9
2032,finding,9
2033,"sleep,",9
2034,!!!!!,9
2035,negative,9
2036,£10,9
2037,uses,9
2038,dog,9
2039,carry,9
2040,'no,9
2041,Google,9
2042,style,9
2043,Liberton,9
2044,lots,9
2045,themselves,9
2046,UwU,9
2047,izone,9
2048,extremely,9
2049,diamond,9
2050,multiple,9
2051,popular,9
2052,guilty,9
2053,BRUH,9
2054,uptown,9
2055,we've,9
2056,"do,",9
2057,au,9
2058,casually,9
2059,besties,9
2060,b,9
2061,'it's,9
2062,refuse,9
2063,unis,9
2064,split,9
2065,dry,9
2066,ID,9
2067,"house,",9
2068,Where's,9
2069,luv,9
2070,bruhh,9
2071,sozz,9
2072,She,9
2073,sign,9
2074,allow,9
2075,personally,9
2076,100k,9
2077,Xmas,9
2078,moments,9
2079,korone's,9
2080,chess,9
2081,angry,9
2082,😀😀😀😀😀,9
2083,p5,9
2084,qwq,9
2085,himari,9
2086,sounding,9
2087,'lmao,9
2088,stans,9
2089,"long,",9
2090,octopus,9
2091,2s,9
2092,karaoke,9
2093,helps,9
2094,acoustic,9
2095,choices,9
2096,specific,9
2097,reply,9
2098,rare,9
2099,jail,9
2100,:3,9
2101,reducing,9
2102,classes,9
2103,greats,9
2104,needing,9
2105,"B,",9
2106,80%,9
2107,useless,9
2108,often,9
2109,28,9
2110,unreal,9
2111,halfway,9
2112,board,9
2113,grill,9
2114,November,9
2115,based,9
2116,course,9
2117,tmsy,9
2118,"bad,",9
2119,torture,9
2120,lmaoaao,9
2121,matching,9
2122,"bit,",9
2123,😳😳😳😳😳,9
2124,!!!,9
2125,response,9
2126,lives,9
2127,throughout,9
2128,release,9
2129,quicc,9
2130,putting,9
2131,waking,9
2132,Great,9
2133,ex,9
2134,fans,9
2135,released,8
2136,bruhhhhh,8
2137,feed,8
2138,bite,8
2139,'are,8
2140,odds,8
2141,reminds,8
2142,know?,8
2143,wasnt,8
2144,dragged,8
2145,isnt,8
2146,tests,8
2147,tune,8
2148,handle,8
2149,18,8
2150,"happened,",8
2151,views,8
2152,bbc,8
2153,bac,8
2154,apologise,8
2155,lucky,8
2156,ewww,8
2157,pe,8
2158,meaning,8
2159,idrc,8
2160,"first,",8
2161,TRU,8
2162,ow,8
2163,playlist,8
2164,beginning,8
2165,sofa,8
2166,green,8
2167,AB,8
2168,sat,8
2169,£1,8
2170,pictures,8
2171,range,8
2172,tone,8
2173,:///,8
2174,"are,",8
2175,code,8
2176,spare,8
2177,rock,8
2178,easily,8
2179,offer,8
2180,owowatch,8
2181,somewhere,8
2182,Minecraft,8
2183,forgetting,8
2184,hunting,8
2185,50%,8
2186,won,8
2187,tho??,8
2188,rabbit,8
2189,quick,8
2190,lmaooooo,8
2191,figure,8
2192,soup,8
2193,throw,8
2194,😬😬,8
2195,emilia,8
2196,cares,8
2197,decides,8
2198,act,8
2199,don’t,8
2200,'bruh,8
2201,sucking,8
2202,dirty,8
2203,reviews,8
2204,causes,8
2205,pencil,8
2206,Wow,8
2207,😐😐😐😐😐,8
2208,cancelled,8
2209,nev,8
2210,wheres,8
2211,sub,8
2212,'ooo,8
2213,that?,8
2214,potato,8
2215,circle,8
2216,pogchamp,8
2217,hyping,8
2218,quarantine,8
2219,struggle,8
2220,slide,8
2221,gotten,8
2222,kokoro,8
2223,THAT,8
2224,uniform,8
2225,>:),8
2226,trust,8
2227,drinks,8
2228,summer,8
2229,It's,8
2230,shouting,8
2231,visit,8
2232,bonding,8
2233,idc,8
2234,hunt,8
2235,choreo,8
2236,spell,8
2237,urs,8
2238,Thursday,8
2239,continue,8
2240,bothered,8
2241,>:O,8
2242,grind,8
2243,friendship,8
2244,obvious,8
2245,spot,8
2246,calm,8
2247,highers,8
2248,idm,8
2249,bullying,8
2250,BTW,8
2251,sold,8
2252,street,8
2253,older,8
2254,dated,8
2255,👀💦,8
2256,😔😔😔😔😔,8
2257,villagers,8
2258,And,8
2259,ships,8
2260,we'd,8
2261,:,8
2262,"obviously,",8
2263,yE??,8
2264,climb,8
2265,length,8
2266,fav,8
2267,emotions,8
2268,mixed,8
2269,neck,8
2270,memories,8
2271,moon,8
2272,braces,8
2273,REALLY,8
2274,laugh,8
2275,あ。,8
2276,ways,8
2277,pair,8
2278,size,8
2279,7th,8
2280,"reality,",8
2281,anytime,8
2282,broooo,8
2283,moaning,8
2284,If,8
2285,eps,8
2286,prefer,8
2287,butt,8
2288,thirsty,8
2289,tree,8
2290,pasta,8
2291,s2,8
2292,time?,8
2293,choke,8
2294,"week,",8
2295,amelia's,8
2296,uploaded,8
2297,blind,8
2298,shouted,8
2299,s4,8
2300,exhausted,8
2301,1000%,8
2302,thooo,8
2303,;)))),8
2304,miku,8
2305,replies,8
2306,clothes,8
2307,sleep?,8
2308,hk,8
2309,tries,8
2310,floor,8
2311,crack,8
2312,:((((((,8
2313,alarm,8
2314,nope,8
2315,okayu:,8
2316,chomama,8
2317,babies,8
2318,silent,8
2319,lgbt,8
2320,colours,8
2321,easier,8
2322,MC,8
2323,wet,8
2324,too?,8
2325,'i,8
2326,tag,8
2327,iirc,8
2328,2020,8
2329,"much,",8
2330,password,8
2331,UK,8
2332,leaves,8
2333,wha,8
2334,BNA,8
2335,details,8
2336,washed,8
2337,they've,8
2338,standard,7
2339,rich,7
2340,"guess,",7
2341,hide,7
2342,stealing,7
2343,computing,7
2344,bits,7
2345,deaf,7
2346,"val,",7
2347,REM,7
2348,complicated,7
2349,improve,7
2350,idol,7
2351,OP,7
2352,:]],7
2353,1iq,7
2354,texture,7
2355,nowhere,7
2356,completely,7
2357,glass,7
2358,uhm..,7
2359,rehearsal,7
2360,forced,7
2361,decide,7
2362,shop,7
2363,Best,7
2364,yayyy,7
2365,hotel,7
2366,eekum,7
2367,4k,7
2368,u??,7
2369,10%,7
2370,"dumb,",7
2371,pulled,7
2372,likely,7
2373,jonny,7
2374,Glasgow,7
2375,Bs,7
2376,lmaoaoaoaoaoa,7
2377,delivery,7
2378,like.,7
2379,icba,7
2380,g,7
2381,information,7
2382,cringy,7
2383,apart,7
2384,fidget,7
2385,egg,7
2386,perished,7
2387,ahri,7
2388,jungkook,7
2389,"nothing,",7
2390,explains,7
2391,opinion,7
2392,chats,7
2393,paths,7
2394,instantly,7
2395,orange,7
2396,lead,7
2397,ironic,7
2398,🙂🙂🙂🙂🙂,7
2399,rude,7
2400,kitchen,7
2401,mocaran,7
2402,contact,7
2403,Mario,7
2404,"ras,",7
2405,consists,7
2406,lasted,7
2407,"here,",7
2408,products,7
2409,sings,7
2410,phat,7
2411,now?,7
2412,learned,7
2413,pressure,7
2414,press,7
2415,relate,7
2416,£5,7
2417,guitarist,7
2418,situation,7
2419,bond,7
2420,10:35,7
2421,dark,7
2422,absolutely,7
2423,queen,7
2424,cheap,7
2425,concert,7
2426,deserve,7
2427,natural,7
2428,👌👌👌,7
2429,restart,7
2430,"him,",7
2431,"sad,",7
2432,stand,7
2433,pure,7
2434,hmmm,7
2435,AABB,7
2436,clips,7
2437,"things,",7
2438,reject,7
2439,screaming,7
2440,simple,7
2441,:]]],7
2442,lololol,7
2443,gun,7
2444,messaged,7
2445,brown,7
2446,Happy,7
2447,yeeted,7
2448,lewding,7
2449,crisis,7
2450,up',7
2451,babygirl,7
2452,nuts,7
2453,quiet,7
2454,crash,7
2455,covered,7
2456,excuses,7
2457,bones,7
2458,murder,7
2459,fics,7
2460,9am,7
2461,29,7
2462,breathe,7
2463,track,7
2464,copy,7
2465,"girls,",7
2466,that.,7
2467,"guitar,",7
2468,kokoro's,7
2469,exes,7
2470,"night,",7
2471,lap,7
2472,70%,7
2473,accurate,7
2474,😳😳😳💦💦,7
2475,may,7
2476,club,7
2477,lower,7
2478,judge,7
2479,aaaaa,7
2480,vocals,7
2481,yandere,7
2482,20k,7
2483,justify,7
2484,niamh's,7
2485,related,7
2486,"out,",7
2487,sweet,7
2488,mess,7
2489,OH,7
2490,onion,7
2491,beach,7
2492,interest,7
2493,😋😋,7
2494,leonnn,7
2495,vision,7
2496,reasonable,7
2497,shouldnt,7
2498,complain,7
2499,"way,",7
2500,although,7
2501,dic,7
2502,あ,7
2503,realm,7
2504,boyfriend,7
2505,paws,7
2506,😑😑😑,7
2507,ultra,7
2508,position,7
2509,tiny,7
2510,sodium,7
2511,community,7
2512,🥵🥵,7
2513,christmas,7
2514,citrus,7
2515,doujins,7
2516,eventually,7
2517,added,7
2518,universe,7
2519,notice,7
2520,known,7
2521,noise,7
2522,stock,7
2523,mightve,7
2524,lmaoooooo,7
2525,fam,7
2526,return,7
2527,subaru,7
2528,rolled,7
2529,sends,7
2530,pen,7
2531,fed,7
2532,16,7
2533,egirl,7
2534,complete,7
2535,vocal,7
2536,minor,7
2537,emoji,7
2538,*and*,7
2539,😴😴,7
2540,🚬,7
2541,asuna,7
2542,❤️❤️,7
2543,again?,7
2544,appointment,7
2545,3.,7
2546,"before,",7
2547,toilet,7
2548,mix,7
2549,rolling,7
2550,survive,7
2551,You,7
2552,"cool,",7
2553,NOT,7
2554,level,7
2555,audience,7
2556,"home,",7
2557,feet,7
2558,disappointed,7
2559,Ig,7
2560,competitive,7
2561,phone's,7
2562,"gay,",7
2563,diss,7
2564,"yesterday,",7
2565,IDK,7
2566,blatantly,7
2567,slice,7
2568,must've,7
2569,typed,7
2570,sauce,7
2571,addiction,7
2572,drinking,7
2573,25,7
2574,deleted,7
2575,keyberd,7
2576,drag,7
2577,mark,7
2578,education,7
2579,kewl,7
2580,people's,7
2581,😭😭😭😭,7
2582,LOCK,7
2583,WOW,7
2584,lmAo,7
2585,frozen,7
2586,naa,7
2587,plug,7
2588,posted,7
2589,heavy,7
2590,movies,7
2591,breakdown,7
2592,Misaki,7
2593,eg,7
2594,led,7
2595,lens,7
2596,'how,7
2597,acc,7
2598,'hey,7
2599,me??,7
2600,walks,7
2601,Sam,6
2602,leech,6
2603,drugs,6
2604,cba,6
2605,sung,6
2606,"basically,,,",6
2607,okayu's,6
2608,kinemaster,6
2609,tbh.,6
2610,warm,6
2611,leonnnn,6
2612,kri67.png,6
2613,bound,6
2614,dragon,6
2615,👎👎👎,6
2616,coupons,6
2617,weather,6
2618,logged,6
2619,hyped,6
2620,intentions,6
2621,public,6
2622,boomer,6
2623,player,6
2624,blessed,6
2625,"tbh,,,",6
2626,tmw?,6
2627,musical,6
2628,animal,6
2629,flex,6
2630,exo,6
2631,carried,6
2632,ripped,6
2633,master,6
2634,instant,6
2635,1:30,6
2636,scream,6
2637,iconic,6
2638,loves,6
2639,nutting,6
2640,harm,6
2641,😌,6
2642,"room,",6
2643,PE,6
2644,saved,6
2645,hugs,6
2646,conclusion,6
2647,winning,6
2648,arm,6
2649,welcome,6
2650,bands,6
2651,introduced,6
2652,syhn,6
2653,lovers,6
2654,skate,6
2655,oops,6
2656,pound,6
2657,'we,6
2658,@_@,6
2659,country,6
2660,police,6
2661,flavour,6
2662,yea??,6
2663,L,6
2664,yk,6
2665,expression,6
2666,German,6
2667,legal,6
2668,whatchu,6
2669,prioritise,6
2670,washing,6
2671,hmmmmm,6
2672,couple,6
2673,friyay,6
2674,🥺🥺🥺🥺👉👈,6
2675,items,6
2676,subs,6
2677,accuracy,6
2678,japanese,6
2679,drummer,6
2680,touched,6
2681,boooooo,6
2682,lived,6
2683,school?,6
2684,kicked,6
2685,description,6
2686,doki,6
2687,"tired,",6
2688,"ago,",6
2689,d4dj,6
2690,pobbin,6
2691,shops,6
2692,bois,6
2693,🤟🤟,6
2694,within,6
2695,ina,6
2696,store,6
2697,emailed,6
2698,GET,6
2699,moved,6
2700,"everything,",6
2701,incest,6
2702,like:,6
2703,NOW,6
2704,bleed,6
2705,form,6
2706,mother,6
2707,rain,6
2708,WAS,6
2709,maybe?,6
2710,respect,6
2711,data,6
2712,wut,6
2713,homophobic,6
2714,Scottish,6
2715,2.5k,6
2716,offended,6
2717,Alex,6
2718,focus,6
2719,oop,6
2720,paired,6
2721,AAAB,6
2722,besides,6
2723,cleaning,6
2724,X,6
2725,agents,6
2726,cok,6
2727,buds,6
2728,sheet,6
2729,miles,6
2730,7h,6
2731,large,6
2732,9:30,6
2733,questionable,6
2734,gacha,6
2735,harder,6
2736,fantasy,6
2737,G,6
2738,wood,6
2739,elements,6
2740,dense,6
2741,failure,6
2742,£100,6
2743,cream,6
2744,tuning,6
2745,okay?,6
2746,battery,6
2747,insane,6
2748,highkey,6
2749,relax,6
2750,Its,6
2751,plank,6
2752,editor,6
2753,tiering,6
2754,sarcastic,6
2755,spelling,6
2756,Sunday,6
2757,3am,6
2758,shoot,6
2759,spill,6
2760,caused,6
2761,experiences,6
2762,tummy,6
2763,timetable,6
2764,stairs,6
2765,cheaper,6
2766,download,6
2767,separate,6
2768,bags,6
2769,clicked,6
2770,sharp,6
2771,majority,6
2772,ame's,6
2773,farm,6
2774,stands,6
2775,frames,6
2776,"me,,,",6
2777,HOW,6
2778,profile,6
2779,fear,6
2780,vers,6
2781,generation,6
2782,😳😳👉👈,6
2783,source,6
2784,gain,6
2785,failing,6
2786,twitter,6
2787,internally,6
2788,closer,6
2789,childhood,6
2790,hungry,6
2791,sea,6
2792,🐙,6
2793,metal,6
2794,tobacco,6
2795,bringing,6
2796,planned,6
2797,smarts,6
2798,petty,6
2799,hunny,6
2800,"cute,",6
2801,touching,6
2802,dress,6
2803,bleeding,6
2804,drew,6
2805,arguing,6
2806,scandalous,6
2807,rate,6
2808,fingers,6
2809,uhhhh,6
2810,women,6
2811,final,6
2812,"shet,",6
2813,But,6
2814,assume,6
2815,19,6
2816,pitch,6
2817,Kos,6
2818,film,6
2819,that'll,6
2820,My,6
2821,ewwww,6
2822,opportunity,6
2823,biggest,6
2824,"hotel,",6
2825,"either,",6
2826,it'd,6
2827,apply,6
2828,share,6
2829,lol',6
2830,sugar,6
2831,'ur,6
2832,sainsburys,6
2833,inner,6
2834,sisters,6
2835,Andrea's,6
2836,otherwise,6
2837,couldve,6
2838,3h,6
2839,cheonsa,6
2840,👀💦💦💦💦,6
2841,research,6
2842,sao,6
2843,"there,",6
2844,speakers,6
2845,like???,6
2846,impact,6
2847,shot,6
2848,"together,",6
2849,deck,6
2850,filled,6
2851,"lol,",6
2852,99%,6
2853,whaaa,6
2854,choose,6
2855,Yes,6
2856,redo,6
2857,🙃🙃🙃,6
2858,murdered,6
2859,Sao,6
2860,compilation,6
2861,endless,6
2862,limit,6
2863,fill,6
2864,"done,",6
2865,taiko,6
2866,kool,6
2867,tube,6
2868,candy,6
2869,translate,6
2870,ups,6
2871,bait,6
2872,yea..,6
2873,boi,6
2874,none,6
2875,holidays,6
2876,map,6
2877,edition,6
2878,❤️❤️❤️,6
2879,frens,6
2880,mei,6
2881,'do,6
2882,regret,6
2883,engrish,6
2884,stable,6
2885,brief,6
2886,bank,6
2887,positive,6
2888,LIKE,6
2889,alive,6
2890,prices,6
2891,absolute,6
2892,soooo,6
2893,Spanish,6
2894,so..,6
2895,hurting,6
2896,road,6
2897,お疲れ様,6
2898,dreaming,6
2899,toilets,6
2900,IT'S,6
2901,gradually,6
2902,species,6
2903,"relationship,",6
2904,soo,6
2905,🔨,6
2906,unlock,6
2907,raining,6
2908,aaaaaa,6
2909,rights,6
2910,"other,",6
2911,moody,6
2912,testosterone,6
2913,experience,6
2914,sec,6
2915,cock,6
2916,verse,6
2917,mid,6
2918,"say,",6
2919,storyline,6
2920,personality,6
2921,hollow,6
2922,emails,6
2923,filip:,6
2924,brooooo,6
2925,👀👀,6
2926,tall,6
2927,deadly,6
2928,6th,6
2929,admit,6
2930,ref,6
2931,expired,6
2932,yukiran,6
2933,"rn,",6
2934,No,6
2935,studdee,6
2936,underrated,6
2937,thirst,6
2938,til,6
2939,heartbeat,6
2940,"Friday,",6
2941,dofe,6
2942,"does,",6
2943,s1,6
2944,birth,6
2945,scale,6
2946,build,6
2947,leads,6
2948,lit,6
2949,2k19,6
2950,bokum,6
2951,10k,6
2952,11th,6
2953,Wednesday,6
2954,replied,6
2955,octo,6
2956,weight,6
2957,loss,6
2958,persuade,5
2959,"tru,",5
2960,noises,5
2961,quit,5
2962,tend,5
2963,photography,5
2964,ion,5
2965,disappear,5
2966,osci's,5
2967,directly,5
2968,R,5
2969,problems,5
2970,:))',5
2971,"it,,,",5
2972,blow,5
2973,steals,5
2974,ughh,5
2975,moosic,5
2976,website,5
2977,pages,5
2978,"thanks,",5
2979,mistakes,5
2980,official,5
2981,JUST,5
2982,fox,5
2983,ye...,5
2984,ride,5
2985,bells,5
2986,spending,5
2987,SHE'S,5
2988,max,5
2989,chair,5
2990,lovely,5
2991,nendoroid,5
2992,pops,5
2993,spelt,5
2994,mechanics,5
2995,Amelia,5
2996,issues,5
2997,easiest,5
2998,aim,5
2999,"am,",5
3000,x²,5
3001,windows,5
3002,represent,5
3003,♥,5
3004,owo?,5
3005,refund,5
3006,1080p,5
3007,yuzu,5
3008,officially,5
3009,Asians,5
3010,Friday?,5
3011,aggressive,5
3012,amazon,5
3013,1-10,5
3014,12:30,5
3015,"basically,",5
3016,keeping,5
3017,drummers,5
3018,producer,5
3019,alt,5
3020,setting,5
3021,christ,5
3022,spin,5
3023,Also,5
3024,pressured,5
3025,naaaa,5
3026,fixing,5
3027,tent,5
3028,"end,",5
3029,twt,5
3030,typos,5
3031,"want,",5
3032,30s,5
3033,cmon,5
3034,^^^^,5
3035,memes,5
3036,uploading,5
3037,sometime,5
3038,"boy,",5
3039,oki,5
3040,refuses,5
3041,a),5
3042,"yes,",5
3043,insecure,5
3044,joining,5
3045,ehm,5
3046,focused,5
3047,gender,5
3048,argue,5
3049,lmaoaoaoaao,5
3050,sando,5
3051,further,5
3052,'uwu,5
3053,hook,5
3054,"can,",5
3055,lengthy,5
3056,siblings,5
3057,requirements,5
3058,honest,5
3059,scam,5
3060,yeet,5
3061,"oh,",5
3062,hidden,5
3063,maintain,5
3064,cabinet,5
3065,state,5
3066,hormones,5
3067,plans,5
3068,heavily,5
3069,👎👎👎👎,5
3070,"world,",5
3071,broo,5
3072,rokka's,5
3073,"die,",5
3074,🥺👉👈,5
3075,english,5
3076,ttyl,5
3077,lagging,5
3078,matters,5
3079,osc,5
3080,standards,5
3081,"food,",5
3082,8h,5
3083,uhhhhhh,5
3084,action,5
3085,LMAOOO,5
3086,"think,",5
3087,napier,5
3088,checking,5
3089,cheated,5
3090,yaoi,5
3091,🤢🤢,5
3092,science,5
3093,uuu,5
3094,storage,5
3095,lmaoaoaoaoaoao,5
3096,power,5
3097,debating,5
3098,lighter,5
3099,babyyy,5
3100,Wat,5
3101,"1,",5
3102,version,5
3103,desperate,5
3104,blu,5
3105,statistics,5
3106,scare,5
3107,spoilers,5
3108,NREM,5
3109,sobbing,5
3110,'this,5
3111,"2,",5
3112,"mum,",5
3113,why?,5
3114,what?,5
3115,eggs,5
3116,swinney,5
3117,equal,5
3118,🤣🤣,5
3119,"wdym,",5
3120,1m,5
3121,peko,5
3122,soul,5
3123,lamy,5
3124,H,5
3125,Leon's,5
3126,altogether,5
3127,Lmaoaoaoa,5
3128,initial,5
3129,land,5
3130,0.2s,5
3131,endo,5
3132,"video,",5
3133,STAR,5
3134,tail,5
3135,"was,",5
3136,addicted,5
3137,asians,5
3138,war,5
3139,withdrawal,5
3140,magic,5
3141,dub,5
3142,selfish,5
3143,brain:,5
3144,loled,5
3145,duet,5
3146,blast,5
3147,reasons,5
3148,MOCA,5
3149,shit',5
3150,26th,5
3151,Head,5
3152,writes,5
3153,tiktoks,5
3154,parent,5
3155,🦆,5
3156,kiara's,5
3157,rikopin,5
3158,99,5
3159,acting,5
3160,chec,5
3161,application,5
3162,40m,5
3163,minecraft,5
3164,geo,5
3165,hornee,5
3166,recommend,5
3167,safe,5
3168,updated,5
3169,"happening,",5
3170,entry,5
3171,invited,5
3172,aiai:,5
3173,CUTE,5
3174,thom's,5
3175,'what,5
3176,artists,5
3177,2021,5
3178,simulator,5
3179,sexual,5
3180,closed,5
3181,foods,5
3182,when's,5
3183,replying,5
3184,2-3,5
3185,"lot,",5
3186,kara,5
3187,January,5
3188,nonstop,5
3189,60%,5
3190,anything?,5
3191,brushing,5
3192,"else,",5
3193,geometry,5
3194,price,5
3195,Oscar,5
3196,sang,5
3197,pacing,5
3198,Mary,5
3199,seaweed,5
3200,hmm,5
3201,'I'm,5
3202,blamed,5
3203,loser,5
3204,there’s,5
3205,involved,5
3206,trouble,5
3207,pastel,5
3208,morri-san,5
3209,blonde,5
3210,leaps,5
3211,local,5
3212,uncomfortable,5
3213,"face,",5
3214,"maybe,",5
3215,docs,5
3216,pushed,5
3217,💥,5
3218,milk,5
3219,humming,5
3220,difference,5
3221,curry,5
3222,insensitive,5
3223,merry,5
3224,gold,5
3225,leg?,5
3226,yui,5
3227,auras,5
3228,nation,5
3229,"you,",5
3230,toy,5
3231,audio,5
3232,£40,5
3233,How,5
3234,innocent,5
3235,furry,5
3236,special,5
3237,'so,5
3238,shitting,5
3239,limited,5
3240,trill,5
3241,partner,5
3242,writers,5
3243,odd,5
3244,"off,",5
3245,town,5
3246,👌👌👌👌,5
3247,?????,5
3248,292929,5
3249,hobbies,5
3250,hardcore,5
3251,disappointment,5
3252,stress,5
3253,K,5
3254,>>>,5
3255,Danny,5
3256,speaks,5
3257,"well,,,",5
3258,ball,5
3259,zhao,5
3260,stretch,5
3261,rants,5
